x,y,z,Cell Type
-0.0126958,0.473826,-0.0964017,Adipocyte
-0.000638951,0.485886,-0.0774109,Adipocyte
0.00855171,0.431613,-0.0876925,Adipocyte
0.0179442,0.437285,-0.0872645,Adipocyte
0.00149224,0.466181,-0.0640186,Adipocyte
0.0140842,0.488327,-0.0889269,Adipocyte
0.0317522,0.483989,-0.0678823,Adipocyte
0.0262284,0.484375,-0.0648867,Adipocyte
0.0117626,0.487751,-0.0919246,Adipocyte
0.0231151,0.453525,-0.0883374,Adipocyte
0.00823659,0.460889,-0.0998311,Adipocyte
-0.0151815,0.446866,-0.0903758,Adipocyte
-0.018517,0.452386,-0.0765285,Adipocyte
0.0263667,0.476413,-0.0873356,Adipocyte
-0.00877194,0.480518,-0.0923557,Adipocyte
0.0262512,0.442517,-0.0846235,Adipocyte
0.0198784,0.474747,-0.0940143,Adipocyte
0.0140582,0.483817,-0.0954203,Adipocyte
0.0355421,0.484406,-0.0682931,Adipocyte
0.0208347,0.440615,-0.0863436,Adipocyte
-0.0232248,0.45376,-0.0815746,Adipocyte
-0.0299187,0.461771,-0.0873403,Adipocyte
0.0349815,0.487885,-0.0780934,Adipocyte
-0.0086868,0.446247,-0.0946523,Adipocyte
0.0269231,0.438758,-0.0772736,Adipocyte
0.0312823,0.485893,-0.0622335,Adipocyte
-0.00686292,0.459581,-0.0710406,Adipocyte
0.0177597,0.442429,-0.0654617,Adipocyte
0.0228019,0.475617,-0.0674635,Adipocyte
0.000294617,0.484863,-0.0786865,Adipocyte
0.0144571,0.4352,-0.0871282,Adipocyte
0.0130155,0.455764,-0.0935928,Adipocyte
0.0331245,0.489235,-0.0753472,Adipocyte
0.0328729,0.458234,-0.0698317,Adipocyte
0.0303749,0.48252,-0.0838874,Adipocyte
0.0140196,0.482824,-0.0952864,Adipocyte
-0.0166055,0.447678,-0.0884437,Adipocyte
-0.00884137,0.469097,-0.0649702,Adipocyte
0.026857,0.489102,-0.0582754,Adipocyte
-0.00358817,0.453921,-0.0733352,Adipocyte
0.000213593,0.450043,-0.0732409,Adipocyte
0.0262422,0.485767,-0.0843917,Adipocyte
-0.0306879,0.465524,-0.0786159,Adipocyte
-0.0189776,0.452199,-0.0802436,Adipocyte
-0.00127202,0.48358,-0.0704961,Adipocyte
-0.0165374,0.469806,-0.0718402,Adipocyte
0.0277345,0.491299,-0.0770547,Adipocyte
0.0197587,0.479766,-0.0935586,Adipocyte
0.00101805,0.464806,-0.100896,Adipocyte
-0.00607015,0.482372,-0.0700738,Adipocyte
0.00794178,0.485332,-0.0930123,Adipocyte
-0.0186947,0.451542,-0.0924365,Adipocyte
0.0161932,0.476627,-0.0787358,Adipocyte
-0.00762359,0.458612,-0.0731613,Adipocyte
0.00853466,0.461448,-0.0643937,Adipocyte
-0.00770635,0.447866,-0.0874819,Adipocyte
0.0303142,0.484956,-0.0664499,Adipocyte
0.0343726,0.487848,-0.0804782,Adipocyte
0.0323528,0.485871,-0.0802365,Adipocyte
0.0168574,0.457356,-0.0904894,Adipocyte
-0.0224159,0.454936,-0.0818697,Adipocyte
0.0336144,0.487579,-0.0753313,Adipocyte
0.0269765,0.472633,-0.0736824,Adipocyte
0.0251091,0.450471,-0.0867992,Adipocyte
0.0169381,0.475325,-0.0662427,Adipocyte
0.0249873,0.486928,-0.0604325,Adipocyte
0.0314421,0.480121,-0.0767805,Adipocyte
0.00691328,0.474389,-0.0642594,Adipocyte
-0.0299685,0.465281,-0.0769639,Adipocyte
0.00317114,0.484947,-0.0882494,Adipocyte
0.0306858,0.458334,-0.079888,Adipocyte
0.0283012,0.490873,-0.0724439,Adipocyte
0.0286635,0.48947,-0.0806004,Adipocyte
0.00608054,0.441417,-0.0802554,Adipocyte
0.0130566,0.461991,-0.0970355,Adipocyte
0.0269307,0.489825,-0.0775843,Adipocyte
-0.00340758,0.443297,-0.0920803,Adipocyte
0.0317338,0.481284,-0.0739043,Adipocyte
-0.00662607,0.483009,-0.0839379,Adipocyte
0.0234232,0.470478,-0.0874144,Adipocyte
